sponsor_ein,plan_number,plan_year,sponsor,plan_name,sponsor_plan_key,issuer_name,investment_description,asset_type,morningstar_ticker,par_value,cost,current_value,units_or_shares,page_number,row_id,confidence,pdf_stem
,001,2024,,20220708124640Nal0018324257001,,AERCAP IRELAND CAPGLOBA,AERCAP IRELAND CAPGLOBA,,,,,"376,702",,318,22,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AERCAP IRELAND CAPGLOBA,AERCAP IRELAND CAPGLOBA,,,,,"552,068",,318,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AETNA INC,AETNA INC,,,,,"400,456",,318,24,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AHS HOSPITAL CORP,AHS HOSPITAL CORP,,,,,"217,966",,318,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AIA GROUP LTD,AIA GROUP LTD,,,,,"318,403",,318,26,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALEXANDRIA REAL ESTATE E,3% 18 May 2051,,,,,"543,207",,318,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALIBABA GROUP HOLDING,ALIBABA GROUP HOLDING,,,,,"794,085",,318,28,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALIBABA GROUP HOLDING,ALIBABA GROUP HOLDING,,,,,"823,703",,318,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLSTATE CORP,ALLSTATE CORP,,,,,"270,071",,318,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALPHABET INC,ALPHABET INC,,,,,"309,604",,318,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALPHABET INC,ALPHABET INC,,,,,"730,714",,318,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,,,,,"322,853",,318,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,,,,,"67,707",,318,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,,,,,"2,043,369",,318,35,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,,,,,"392,342",,318,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMAZONCOM INC,AMAZONCOM INC,,,,,"1,654,815",,318,39,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMAZONCOM INC,AMAZONCOM INC,,,,,"398,285",,318,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN EXPRESS CO,1% 31 Dec 2099,,,,,"180,315",,318,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN INTL GROUP,AMERICAN INTL GROUP,,,,,"484,002",,318,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,INC OH,INC OH,,,,,"850,310",,318,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICO LIFE INC,AMERICO LIFE INC,,,,,"165,227",,318,45,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMFAM HOLDINGS INC,AMFAM HOLDINGS INC,,,,,"253,861",,318,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMGEN INC,AMGEN INC,,,,,"451,226",,318,47,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMGEN INC,AMGEN INC,,,,,"301,902",,318,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANALOG DEVICES INC,ANALOG DEVICES INC,,,,,"41,077",,318,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANGLO AMERICAN CAPITAL,ANGLO AMERICAN CAPITAL,,,,,"333,644",,318,51,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317514123,OTC ECAL FN 2.0 100.765625,,,,,(61),,332,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317522688,OTC ECAL FN 2.0 100.375,,,,,(391),,332,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317579571,OTC ECAL FN 2.0 100.421875,,,,,"(1,003)",,332,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317592442,OTC EPUT FN 2.5 101.527343,,,,,"4,132",,332,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317596401,OTC ECAL FN 2.0 100.296875,,,,,"(2,294)",,332,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,20091110ROTHERS HOLDINGS,1% 10 Nov 2049,,,,,800,,332,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750IWK9 OTC ECAL FN 20,JAN22 100.734375 CALL,,,,,(36),,332,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750IWS2,OTC ECAL FN 2.0 100.054687,,,,,"(1,187)",,332,12,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750IY76,OTC ECAL FN 2.0 99.84375,,,,,"(2,097)",,332,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750J2K0,OTC EPUT FN 2.5 100.4375,,,,,"(1,034)",,332,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750J303 OTC ECAL FN 20,FEB22 100.4375 CALL,,,,,"(1,972)",,332,16,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750J3P8 PIMCO,CDSOPT PUT USD 0.9 20220420,,,,,(491),,332,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750J7D1 OTC EPUT FN 25,MAR22 100.91015625 PUT,,,,,"(4,366)",,332,18,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317510TD7 OTC EPUT FN 25,MAR22 100.9921875 PUT,,,,,"(5,474)",,332,19,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317511FI9 EPUT OTC FN 25,MAR22 100.609375 PUT,,,,,(746),,332,20,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317512VP3 OTC EPUT FN 25,MAR22 100.41015625 PUT,,,,,"(3,370)",,332,21,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317512W80,OTC ECAL FN 2.0 100.578125,,,,,(81),,332,22,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317514CE5 PIMCO,CDSOPT PUT USD 0.85 20220119,,,,,(27),,332,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317514EE3,OTC ECAL FN 2.0 100.484375,,,,,(957),,332,24,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317514IU3 OTC EPUT FN 20,JAN22 99.2890625 PUT,,,,,"(1,002)",,332,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317515OI0 PIMCO,CDSOPT PUT EUR 0.9 20220316,,,,,(409),,332,26,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317516UH3 PIMCO,CDSOPT PUT EUR 0.8 20220216,,,,,(275),,332,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317517IA0,OTC EPUT FN 2.0 98.96875,,,,,"(1,269)",,332,28,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317517KK5 OTC EPUT FN 20,FEB22 98.9375 PUT,,,,,"(1,223)",,332,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317517MA5,OTC ECAL FN 2.0 100.355468,,,,,"(2,231)",,332,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317517PK0,OTC ECAL FN 2.0 100.109375,,,,,"(1,399)",,332,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317521045 OTC EPUT FN 25,MAR22 100.515625 PUT,,,,,"(3,555)",,332,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317521GV8,OTC ECAL FN 2.0 100.140625,,,,,"(1,625)",,332,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317521OD9,OTC ECAL FN 2.0 100.328125,,,,,"(2,219)",,332,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317522CV0 OTC ECAL FN 20,JAN22 101.265625 CALL,,,,,(1),,332,35,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317524HS8,OTC EPUT FN 2.5 100.75,,,,,"(1,605)",,332,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317524NB8,OTC ECAL FN 2.5 103,,,,,(23),,332,38,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317525GI8 PIMCO,CDSOPT PUT EUR 0.9 20220316,,,,,"(1,023)",,332,39,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317527DY2 OTC EPUT FN 20,FEB22 99.078125 PUT,,,,,"(5,777)",,332,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3175329A9 OTC EPUT FN 25,MAR22 100.4921875 PUT,,,,,"(4,216)",,332,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317532B73 PIMCO,CDSOPT PUT EUR 0.9 20220316,,,,,(682),,332,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317532M06,OTC EPUT G2 2.5 101.5,,,,,(437),,332,43,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317533A56,OTC EPUT FN 2.0 98.578125,,,,,(144),,332,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317533RY5 PIMCO,20220119,,,,,(89),,332,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317534GP4 OTC EPUT FN 25,MAR22 101.41015625 PUT,,,,,"5,735",,332,47,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317534P25,OTC ECAL FN 2.0 100.285156,,,,,"(1,161)",,332,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3175351K8 OTC EPUT FN 25,MAR22 101.515625 PUT,,,,,"6,085",,332,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317537983 OTC EPUT FN 20,MAR22 98.6015625 PUT,,,,,"(2,017)",,332,50,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317537AC2 OTC EPUT FN 20,FEB22 99.578125 PUT,,,,,"(10,082)",,332,51,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1011778 BC NEW RED FIN,1011778 BC NEW RED FIN,,,,,"66,310",,350,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1011778 BC NEW RED FIN,1011778 BC NEW RED FIN,,,,,"146,850",,350,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1011778 BC NEW RED FIN,4% 15 Oct 2030,,,,,"275,100",,350,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,180 MEDICAL INC,180 MEDICAL INC,,,,,"202,500",,350,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABC SUPPLY CO INC,4% 15 Jan 2028,,,,,"353,014",,350,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACADIA HEALTHCARE CO INC,ACADIA HEALTHCARE CO INC,,,,,"22,072",,350,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACCO BRANDS CORP,ACCO BRANDS CORP,,,,,"406,925",,350,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACI WORLDWIDE INC,ACI WORLDWIDE INC,,,,,"262,710",,350,12,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACPRODUCTS INC,1% 17 May 2028,,,,,"245,019",,350,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADIENT GLOBAL HOLDINGS,ADIENT GLOBAL HOLDINGS,,,,,"331,500",,350,14,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADIENT US LLC,1% 10 Apr 2028,,,,,"210,153",,350,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADIENT US LLC,9% 15 Apr 2025,,,,,"102,000",,350,16,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADT SEC CORP,ADT SEC CORP,,,,,"200,940",,350,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADT SEC CORP,ADT SEC CORP,,,,,"658,542",,350,18,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,SYSTEM,5% 30 Sep 2027,,,,,"127,151",,350,20,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,,,,,"152,813",,350,21,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,,,,,"86,488",,350,22,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,,,,,"375,735",,350,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,,,,,"529,967",,350,24,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,,,,,"129,566",,350,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,,,,,"82,680",,350,26,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALCOA NEDERLAND HOLDING,ALCOA NEDERLAND HOLDING,,,,,"214,000",,350,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLEGHENY TECHNOLOGIES,ALLEGHENY TECHNOLOGIES,,,,,"80,080",,350,28,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLEGHENY TECHNOLOGIES,ALLEGHENY TECHNOLOGIES,,,,,"60,450",,350,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLEGHENY TECHNOLOGIES,ALLEGHENY TECHNOLOGIES,,,,,"114,675",,350,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLIED UNIVERSAL,ALLIED UNIVERSAL,,,,,"94,428",,350,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLIED UNIVERSAL,ALLIED UNIVERSAL,,,,,"16,026",,350,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLISON TRANSMISSION INC,ALLISON TRANSMISSION INC,,,,,"131,625",,350,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLISON TRANSMISSION INC,ALLISON TRANSMISSION INC,,,,,"234,338",,350,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLISON TRANSMISSION INC,ALLISON TRANSMISSION INC,,,,,"402,375",,350,35,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLY FINANCIAL INC,ALLY FINANCIAL INC,,,,,"310,153",,350,36,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTICE FINANCING SA,ALTICE FINANCING SA,,,,,"217,800",,350,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTICE FRANCE HOLDING SA,ALTICE FRANCE HOLDING SA,,,,,"430,000",,350,38,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTICE FRANCE SA,ALTICE FRANCE SA,,,,,"292,635",,350,39,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTICE FRANCE SA,ALTICE FRANCE SA,,,,,"197,000",,350,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTICE FRANCE SA,ALTICE FRANCE SA,,,,,"432,844",,350,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AIRLINESAADVAN 55 20 Apr 2026,AMERICAN AIRLINESAADVAN 55 20 Apr 2026,,,,,"114,386",,350,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AIRLINESAADVAN 575 20 Apr 2029,AMERICAN AIRLINESAADVAN 575 20 Apr 2029,,,,,"106,872",,350,43,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AXLE MFG INC,5% 01 Oct 2029,,,,,"241,301",,350,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AXLE MFG INC,AMERICAN AXLE MFG INC,,,,,"306,375",,350,45,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AXLE MFG INC,AMERICAN AXLE MFG INC,,,,,"244,106",,350,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AXLE MFG INC,AMERICAN AXLE MFG INC,,,,,"188,717",,350,47,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERIGAS PARTFIN CORP,AMERIGAS PARTFIN CORP,,,,,"149,975",,350,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERIGAS PARTFIN CORP,AMERIGAS PARTFIN CORP,,,,,"391,479",,350,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMGH HLDG CORP,1% 14 Mar 2025,,,,,"334,922",,350,50,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMS OSRAM AG,7% 31 Jul 2025,,,,,"212,097",,350,51,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1MDB GLOBAL INVESTMENTS,1MDB GLOBAL INVESTMENTS,,,,,"1,009,501",,363,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABU DHABI GOVT INT L,ABU DHABI GOVT INT L,,,,,"232,958",,363,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABU DHABI PORTS CO PJSC,ABU DHABI PORTS CO PJSC,,,,,"200,092",,363,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADANI PORTS AND SPECIAL,5% 02 Aug 2041,,,,,"224,016",,363,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AEROPUERTO INTL TOCUMEN,AEROPUERTO INTL TOCUMEN,,,,,"209,252",,363,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AGILE GROUP HOLDINGS LTD,AGILE GROUP HOLDINGS LTD,,,,,"120,500",,363,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALFA DESARROLLO SPA,ALFA DESARROLLO SPA,,,,,"197,400",,363,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARAB REPUBLIC OF EGYPT,ARAB REPUBLIC OF EGYPT,,,,,"102,588",,363,12,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARAB REPUBLIC OF EGYPT,ARAB REPUBLIC OF EGYPT,,,,,"359,470",,363,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARAB REPUBLIC OF EGYPT,ARAB REPUBLIC OF EGYPT,,,,,"215,244",,363,14,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARAB REPUBLIC OF EGYPT,ARAB REPUBLIC OF EGYPT,,,,,"132,744",,363,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AUSTRALIAN DOLLAR,FOREIGN CURRENCY,Currency,,,,1,,363,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AUTORIDAD CANAL DE PANAM 495 29 Jul 2035,AUTORIDAD CANAL DE PANAM 495 29 Jul 2035,,,,,"273,984",,363,18,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AYDEM YENILENEBILIR ENER,AYDEM YENILENEBILIR ENER,,,,,"161,428",,363,19,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8A99GM60 PRUDENTIAL,16500.00000,,,,,(598),,363,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8A9S1CM8 PRUDENTIAL,14300.000000,,,,,"(8,506)",,363,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8A9UBCJ0 PRUDENTIAL,9.7500000,,,,,"88,572",,363,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8A9UBCM3 PRUDENTIAL,10.2500000,,,,,"(76,782)",,363,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8A9UBCN1 PRUDENTIAL,FXVAN PUT USD TRY 8.8000000,,,,,(217),,363,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8A9UW7S0 PRUDENTIAL,16.0000000,,,,,"(13,296)",,363,36,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8A9UW7Y7 PRUDENTIAL,15.5000000,,,,,"34,527",,363,38,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8A9UW800 PRUDENTIAL,16.5000000,,,,,"(4,183)",,363,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8A9XP7G8 PRUDENTIAL,6.4000000,,,,,"(3,410)",,363,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8A9XP7J2 PRUDENTIAL,6.5500000,,,,,"3,229",,363,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8A9XP7N3 PRUDENTIAL,6.9000000,,,,,"(1,607)",,363,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8AA116A7 PRUDENTIAL,22.0000000,,,,,997,,363,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B8AA15279 PRUDENTIAL,20.6000000,,,,,"(4,962)",,363,50,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3M COMPANY,3M COMPANY,,,,,"128,226",,377,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABBVIE INC,ABBVIE INC,,,,,"824,923",,377,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABBVIE INC,ABBVIE INC,,,,,"268,736",,377,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACTIVISION BLIZZARD,ACTIVISION BLIZZARD,,,,,"218,281",,377,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AEP TEXAS INC,AEP TEXAS INC,,,,,"55,661",,377,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AGILENT TECHNOLOGIES INC,AGILENT TECHNOLOGIES INC,,,,,"80,209",,377,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AGILENT TECHNOLOGIES INC,AGILENT TECHNOLOGIES INC,,,,,"137,036",,377,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AIR CANADA 2017 1AA PTT,AIR CANADA 2017 1AA PTT,,,,,"73,955",,377,12,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AIR LEASE CORP,AIR LEASE CORP,,,,,"274,382",,377,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AIR LEASE CORP,AIR LEASE CORP,,,,,"312,489",,377,14,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AIR LEASE CORP,AIR LEASE CORP,,,,,"217,031",,377,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,,,,,"349,385",,377,16,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,,,,,"73,459",,377,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,,,,,"127,775",,377,18,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMCOR FLEXIBLES NORTH AM 269 25 May 2031,AMCOR FLEXIBLES NORTH AM 269 25 May 2031,,,,,"171,286",,377,19,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMER AIRLINE 16 2 AA PTT,AMER AIRLINE 16 2 AA PTT,,,,,"43,799",,377,20,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMER AIRLINE 16 3 AA PTT,3% 15 Apr 2030,,,,,"123,453",,377,21,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMER AIRLINE 17 1 AA PTT,AMER AIRLINE 17 1 AA PTT,,,,,"31,792",,377,22,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMER AIRLINE 19 1AA PTT,AMER AIRLINE 19 1AA PTT,,,,,"139,148",,377,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMER AIRLN 15 2 AA PTT,AMER AIRLN 15 2 AA PTT,,,,,"30,494",,377,24,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMEREN ILLINOIS CO,AMEREN ILLINOIS CO,,,,,"34,809",,377,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACCOUN,ACCOUN,,,,,"1,924,251",,377,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN INTL GROUP,AMERICAN INTL GROUP,,,,,"240,063",,377,28,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN TOWER CORP,AMERICAN TOWER CORP,,,,,"332,935",,377,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN TOWER CORP,AMERICAN TOWER CORP,,,,,"18,453",,377,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN TOWER CORP,AMERICAN TOWER CORP,,,,,"65,419",,377,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANGLO AMERICAN CAPITAL,ANGLO AMERICAN CAPITAL,,,,,"236,970",,377,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANHEUSER BUSCH INBEV WOR 35 01 Jun 2030,ANHEUSER BUSCH INBEV WOR 35 01 Jun 2030,,,,,"520,624",,377,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANTHEM INC,ANTHEM INC,,,,,"443,477",,377,34,,20220708124640NAL0018324257001
