sponsor_ein,plan_number,plan_year,sponsor,plan_name,sponsor_plan_key,issuer_name,investment_description,asset_type,morningstar_ticker,par_value,cost,current_value,units_or_shares,page_number,row_id,confidence,pdf_stem
,001,2024,,20220708124640Nal0018324257001,,BEFIMMO,"17,413",Other,,REIT,,"668,346",,304,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BIG YELLOW GROUP PLC,"134,348",Common Stock,,REIT GBP.1,,"3,101,591",,304,35,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,TRUS,"394,413",Other,,REIT GBP.01,,"561,049",,304,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,INVESTMENTS,"192,632",Other,,REIT,,"222,498",,304,39,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,INVEST,"28,587",Other,,REIT,,"1,240,886",,304,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BRITISH LAND CO PLC,"712,002",Common Stock,,REIT GBP.25,,"5,260,477",,304,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BWP TRUST,"390,172",Other,,REIT,,"1,177,473",,304,43,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,CA IMMOBILIEN ANLAGEN AG,"31,746",Common Stock,,COMMON STOCK,,"1,190,915",,304,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ESTA,"134,246",Other,,REIT,,"6,571,892",,304,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,CANADIAN DOLLAR,"190,635",Currency,,FOREIGN CURRENCY,,"150,921",,304,47,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PROPERTIE,"580,168",Other,,REIT GBP.25,,"1,324,121",,304,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABBVIE INC,"4,520,000",Common Stock,,4.05% 21 Nov 2039,,"5,185,932",,311,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABBVIE INC,"572,000",Common Stock,,4.875% 14 Nov 2048,,"739,135",,311,5,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABU DHABI CRUDE OIL,"1,474,000",Other,,4.6% 02 Nov 2047,,"1,742,407",,311,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADVOCATE HEALTH CORP,"1,008,000",Corporate Bond,,4.272% 15 Aug 2048,,"1,246,812",,311,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AEP TRANSMISSION CO LLC,"2,583,000",Corporate Bond,,2.75% 15 Aug 2051,,"2,457,200",,311,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AERCAP IRELAND CAPGLOBA,"1,755,000",Corporate Bond,,3.85% 29 Oct 2041,,"1,828,075",,311,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AETNA INC,"391,000",Common Stock,,6.75% 15 Dec 2037,,"565,329",,311,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALABAMA POWER CO,"1,384,000",Corporate Bond,,4.15% 15 Aug 2044,,"1,617,536",,311,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALEXANDRIA REAL ESTATE E,"1,263,000",Common Stock,,3% 18 May 2051,,"1,247,402",,311,12,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,"1,049,000",Common Stock,,5.95% 14 Feb 2049,,"1,309,079",,311,14,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMAZONCOM INC,"4,170,000",Common Stock,,2.5% 03 Jun 2050,,"3,970,412",,311,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMAZONCOM INC,"1,647,000",Common Stock,,3.25% 12 May 2061,,"1,772,905",,311,16,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMEREN ILLINOIS CO,"882,000",Common Stock,,4.15% 15 Mar 2046,,"1,049,606",,311,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICA MOVIL SAB DE CV,"1,078,000",Common Stock,,6.125% 30 Mar 2040,,"1,512,474",,311,18,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN INTL GROUP,"284,000",Common Stock,,4.375% 15 Jan 2055,,"348,280",,311,19,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN INTL GROUP,"2,916,000",Common Stock,,4.5% 16 Jul 2044,,"3,591,200",,311,20,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMGEN INC,"2,175,000",Common Stock,,3% 15 Jan 2052,,"2,110,391",,311,21,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMGEN INC,"3,486,000",Common Stock,,3.15% 21 Feb 2040,,"3,574,942",,311,22,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANALOG DEVICES INC,"2,295,000",Common Stock,,2.95% 01 Oct 2051,,"2,356,793",,311,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANGLO AMERICAN CAPITAL,"1,231,000",Other,,3.95% 10 Sep 2050,,"1,305,954",,311,24,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANHEUSER BUSCH COINBEV,"1,310,000",Common Stock,,4.7% 01 Feb 2036,,"1,580,921",,311,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANHEUSER BUSCH COINBEV,"3,577,000",Common Stock,,4.9% 01 Feb 2046,,"4,521,095",,311,26,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANHEUSER BUSCH INBEV WOR 4375 15 Apr 2038,"1,608,000",Corporate Bond,,,,"1,883,058",,311,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANHEUSER BUSCH INBEV WOR 46 15 Apr 2048,"2,227,000",Corporate Bond,,,,"2,723,264",,311,28,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANTHEM INC,"1,708,000",Common Stock,,3.6% 15 Mar 2051,,"1,895,802",,311,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AON CORPAON GLOBAL HOLD 26 02 Dec 2031,"262,000",Corporate Bond,,,,"266,557",,311,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AON CORPAON GLOBAL HOLD 29 23 Aug 2051,"1,390,000",Corporate Bond,,,,"1,338,001",,311,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,APPLE INC,"5,370,000",Common Stock,,2.65% 11 May 2050,,"5,279,421",,311,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,APPLE INC,"1,660,000",Common Stock,,2.7% 05 Aug 2051,,"1,642,094",,311,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,APPLE INC,"1,094,000",Common Stock,,3.85% 04 Aug 2046,,"1,296,352",,311,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARIZONA PUBLIC SERVICE,"1,082,000",Other,,3.5% 01 Dec 2049,,"1,124,494",,311,35,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ASTRAZENECA PLC,"489,000",Common Stock,,6.45% 15 Sep 2037,,"718,880",,311,36,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATT INC,"4,820,000",Common Stock,,3.5% 15 Sep 2053,,"4,862,874",,311,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATT INC,"3,193,000",Common Stock,,3.55% 15 Sep 2055,,"3,204,587",,311,38,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATT INC,"2,596,000",Common Stock,,4.75% 15 May 2046,,"3,135,021",,311,39,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATT INC,"570,000",Common Stock,,5.15% 15 Mar 2042,,"713,677",,311,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATT INC,"590,000",Common Stock,,5.15% 15 Nov 2046,,"748,491",,311,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATT INC,"401,000",Common Stock,,5.45% 01 Mar 2047,,"523,944",,311,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATHENE GLOBAL FUNDING,"2,143,000",Other,,2.673% 07 Jun 2031,,"2,123,099",,311,43,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BANK OF AMERICA CORP,"1,924,000",Common Stock,,1% 19 Jun 2041,,"1,851,982",,311,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BANK OF AMERICA CORP,"1,620,000",Common Stock,,1% 23 Apr 2040,,"1,861,120",,311,45,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BANK OF AMERICA CORP,"5,208,000",Common Stock,,1% 29 Apr 2031,,"5,260,991",,311,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BANK OF AMERICA CORP,"2,572,000",Common Stock,,6.11% 29 Jan 2037,,"3,459,786",,311,47,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BANNER HEALTH,"1,720,000",Other,,2.907% 01 Jan 2042,,"1,753,375",,311,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BAT CAPITAL CORP,"1,127,000",Common Stock,,3.734% 25 Sep 2040,,"1,082,527",,311,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3M COMPANY,3M COMPANY,Corporate Bond,,,,"348,488",,318,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3M COMPANY,3M COMPANY,Corporate Bond,,,,"795,785",,318,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3M COMPANY,3M COMPANY,Corporate Bond,,,,"164,093",,318,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABBOTT LABORATORIES,ABBOTT LABORATORIES,Corporate Bond,,,,"300,784",,318,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABBVIE INC,ABBVIE INC,Corporate Bond,,,,"498,991",,318,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABBVIE INC,ABBVIE INC,Corporate Bond,,,,"620,315",,318,12,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABU DHABI GOVT INT L,ABU DHABI GOVT INT L,Government Bond,,,,"551,029",,318,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABU DHABI GOVT INT L,ABU DHABI GOVT INT L,Government Bond,,,,"777,851",,318,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADVENT HEALTH SYSTEM,ADVENT HEALTH SYSTEM,Corporate Bond,,,,"110,448",,318,16,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AEP TRANSMISSION CO LLC,AEP TRANSMISSION CO LLC,Corporate Bond,,,,"142,695",,318,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AEP TRANSMISSION CO LLC,AEP TRANSMISSION CO LLC,Corporate Bond,,,,"81,444",,318,18,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AEP TRANSMISSION CO LLC,AEP TRANSMISSION CO LLC,Corporate Bond,,,,"132,468",,318,19,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AEP TRANSMISSION CO LLC,AEP TRANSMISSION CO LLC,Corporate Bond,,,,"349,914",,318,20,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AERCAP IRELAND CAPGLOBA,AERCAP IRELAND CAPGLOBA,Corporate Bond,,,,"152,816",,318,21,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AERCAP IRELAND CAPGLOBA,AERCAP IRELAND CAPGLOBA,Corporate Bond,,,,"376,702",,318,22,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AERCAP IRELAND CAPGLOBA,AERCAP IRELAND CAPGLOBA,Corporate Bond,,,,"552,068",,318,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AETNA INC,AETNA INC,Corporate Bond,,,,"400,456",,318,24,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AHS HOSPITAL CORP,AHS HOSPITAL CORP,Corporate Bond,,,,"217,966",,318,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AIA GROUP LTD,AIA GROUP LTD,Corporate Bond,,,,"318,403",,318,26,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALEXANDRIA REAL ESTATE E,3% 18 May 2051,Corporate Bond,,,,"543,207",,318,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALIBABA GROUP HOLDING,ALIBABA GROUP HOLDING,Corporate Bond,,,,"794,085",,318,28,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALIBABA GROUP HOLDING,ALIBABA GROUP HOLDING,Corporate Bond,,,,"823,703",,318,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLSTATE CORP,ALLSTATE CORP,Corporate Bond,,,,"270,071",,318,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALPHABET INC,ALPHABET INC,Corporate Bond,,,,"309,604",,318,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALPHABET INC,ALPHABET INC,Corporate Bond,,,,"730,714",,318,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,Corporate Bond,,,,"322,853",,318,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,Corporate Bond,,,,"67,707",,318,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,Corporate Bond,,,,"2,043,369",,318,35,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,Corporate Bond,,,,"392,342",,318,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMAZONCOM INC,AMAZONCOM INC,Corporate Bond,,,,"1,654,815",,318,39,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMAZONCOM INC,AMAZONCOM INC,Corporate Bond,,,,"398,285",,318,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN EXPRESS CO,1% 31 Dec 2099,Corporate Bond,,,,"180,315",,318,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN INTL GROUP,AMERICAN INTL GROUP,Corporate Bond,,,,"484,002",,318,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,INC OH,INC OH,Corporate Bond,,,,"850,310",,318,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICO LIFE INC,AMERICO LIFE INC,Corporate Bond,,,,"165,227",,318,45,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMFAM HOLDINGS INC,AMFAM HOLDINGS INC,Corporate Bond,,,,"253,861",,318,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMGEN INC,AMGEN INC,Corporate Bond,,,,"451,226",,318,47,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMGEN INC,AMGEN INC,Corporate Bond,,,,"301,902",,318,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANALOG DEVICES INC,ANALOG DEVICES INC,Corporate Bond,,,,"41,077",,318,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANGLO AMERICAN CAPITAL,ANGLO AMERICAN CAPITAL,Corporate Bond,,,,"333,644",,318,51,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317514123,OTC ECAL FN 2.0 100.765625,Other,,,,(61),,332,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317522688,OTC ECAL FN 2.0 100.375,Other,,,,(391),,332,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317579571,OTC ECAL FN 2.0 100.421875,Other,,,,"(1,003)",,332,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317592442,OTC EPUT FN 2.5 101.527343,Other,,,,"4,132",,332,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317596401,OTC ECAL FN 2.0 100.296875,Other,,,,"(2,294)",,332,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,20091110ROTHERS HOLDINGS,1% 10 Nov 2049,Corporate Bond,,,,800,,332,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750IWK9 OTC ECAL FN 20,JAN22 100.734375 CALL,Other,,,,(36),,332,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750IWS2,OTC ECAL FN 2.0 100.054687,Other,,,,"(1,187)",,332,12,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750IY76,OTC ECAL FN 2.0 99.84375,Other,,,,"(2,097)",,332,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750J2K0,OTC EPUT FN 2.5 100.4375,Other,,,,"(1,034)",,332,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750J303 OTC ECAL FN 20,FEB22 100.4375 CALL,Other,,,,"(1,972)",,332,16,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PIMCO,CDSOPT PUT USD 0.9 20220420,Other,,,,(491),,332,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,31750J7D1 OTC EPUT FN 25,MAR22 100.91015625 PUT,Other,,,,"(4,366)",,332,18,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317510TD7 OTC EPUT FN 25,MAR22 100.9921875 PUT,Other,,,,"(5,474)",,332,19,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317511FI9 EPUT OTC FN 25,MAR22 100.609375 PUT,Other,,,,(746),,332,20,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317512VP3 OTC EPUT FN 25,MAR22 100.41015625 PUT,Other,,,,"(3,370)",,332,21,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317512W80,OTC ECAL FN 2.0 100.578125,Other,,,,(81),,332,22,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PIMCO,CDSOPT PUT USD 0.85 20220119,Other,,,,(27),,332,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317514EE3,OTC ECAL FN 2.0 100.484375,Other,,,,(957),,332,24,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317514IU3 OTC EPUT FN 20,JAN22 99.2890625 PUT,Other,,,,"(1,002)",,332,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PIMCO,CDSOPT PUT EUR 0.9 20220316,Other,,,,(409),,332,26,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PIMCO,CDSOPT PUT EUR 0.8 20220216,Other,,,,(275),,332,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317517IA0,OTC EPUT FN 2.0 98.96875,Other,,,,"(1,269)",,332,28,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317517KK5 OTC EPUT FN 20,FEB22 98.9375 PUT,Other,,,,"(1,223)",,332,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317517MA5,OTC ECAL FN 2.0 100.355468,Other,,,,"(2,231)",,332,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317517PK0,OTC ECAL FN 2.0 100.109375,Other,,,,"(1,399)",,332,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317521045 OTC EPUT FN 25,MAR22 100.515625 PUT,Other,,,,"(3,555)",,332,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317521GV8,OTC ECAL FN 2.0 100.140625,Other,,,,"(1,625)",,332,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317521OD9,OTC ECAL FN 2.0 100.328125,Other,,,,"(2,219)",,332,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317522CV0 OTC ECAL FN 20,JAN22 101.265625 CALL,Other,,,,(1),,332,35,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317524HS8,OTC EPUT FN 2.5 100.75,Other,,,,"(1,605)",,332,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317524NB8,OTC ECAL FN 2.5 103,Other,,,,(23),,332,38,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PIMCO,CDSOPT PUT EUR 0.9 20220316,Other,,,,"(1,023)",,332,39,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317527DY2 OTC EPUT FN 20,FEB22 99.078125 PUT,Other,,,,"(5,777)",,332,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3175329A9 OTC EPUT FN 25,MAR22 100.4921875 PUT,Other,,,,"(4,216)",,332,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PIMCO,CDSOPT PUT EUR 0.9 20220316,Other,,,,(682),,332,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317532M06,OTC EPUT G2 2.5 101.5,Other,,,,(437),,332,43,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317533A56,OTC EPUT FN 2.0 98.578125,Other,,,,(144),,332,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PIMCO,20220119,Other,,,,(89),,332,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317534GP4 OTC EPUT FN 25,MAR22 101.41015625 PUT,Other,,,,"5,735",,332,47,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317534P25,OTC ECAL FN 2.0 100.285156,Other,,,,"(1,161)",,332,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3175351K8 OTC EPUT FN 25,MAR22 101.515625 PUT,Other,,,,"6,085",,332,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317537983 OTC EPUT FN 20,MAR22 98.6015625 PUT,Other,,,,"(2,017)",,332,50,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,317537AC2 OTC EPUT FN 20,FEB22 99.578125 PUT,Other,,,,"(10,082)",,332,51,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1011778 BC NEW RED FIN,1011778 BC NEW RED FIN,Corporate Bond,,,,"66,310",,350,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1011778 BC NEW RED FIN,1011778 BC NEW RED FIN,Corporate Bond,,,,"146,850",,350,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1011778 BC NEW RED FIN,4% 15 Oct 2030,Corporate Bond,,,,"275,100",,350,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,180 MEDICAL INC,180 MEDICAL INC,Corporate Bond,,,,"202,500",,350,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABC SUPPLY CO INC,4% 15 Jan 2028,Corporate Bond,,,,"353,014",,350,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACADIA HEALTHCARE CO INC,ACADIA HEALTHCARE CO INC,Corporate Bond,,,,"22,072",,350,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACCO BRANDS CORP,ACCO BRANDS CORP,Corporate Bond,,,,"406,925",,350,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACI WORLDWIDE INC,ACI WORLDWIDE INC,Corporate Bond,,,,"262,710",,350,12,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACPRODUCTS INC,1% 17 May 2028,Corporate Bond,,,,"245,019",,350,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADIENT GLOBAL HOLDINGS,ADIENT GLOBAL HOLDINGS,Corporate Bond,,,,"331,500",,350,14,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADIENT US LLC,1% 10 Apr 2028,Corporate Bond,,,,"210,153",,350,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADIENT US LLC,9% 15 Apr 2025,Corporate Bond,,,,"102,000",,350,16,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADT SEC CORP,ADT SEC CORP,Corporate Bond,,,,"200,940",,350,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADT SEC CORP,ADT SEC CORP,Corporate Bond,,,,"658,542",,350,18,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,SYSTEM,5% 30 Sep 2027,Corporate Bond,,,,"127,151",,350,20,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,Corporate Bond,,,,"152,813",,350,21,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,Corporate Bond,,,,"86,488",,350,22,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,Corporate Bond,,,,"375,735",,350,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,Corporate Bond,,,,"529,967",,350,24,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,Corporate Bond,,,,"129,566",,350,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALBERTSONS COSSAFEWAY,ALBERTSONS COSSAFEWAY,Corporate Bond,,,,"82,680",,350,26,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALCOA NEDERLAND HOLDING,ALCOA NEDERLAND HOLDING,Corporate Bond,,,,"214,000",,350,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLEGHENY TECHNOLOGIES,ALLEGHENY TECHNOLOGIES,Corporate Bond,,,,"80,080",,350,28,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLEGHENY TECHNOLOGIES,ALLEGHENY TECHNOLOGIES,Corporate Bond,,,,"60,450",,350,29,,20220708124640NAL0018324257001
